rgb,depth
ColorImage/school_shot1.0080.jpeg,DepthMap/school_shot1.0080.npy
ColorImage/school_shot1.0081.jpeg,DepthMap/school_shot1.0081.npy
ColorImage/school_shot1.0082.jpeg,DepthMap/school_shot1.0082.npy
ColorImage/school_shot1.0083.jpeg,DepthMap/school_shot1.0083.npy
ColorImage/school_shot1.0084.jpeg,DepthMap/school_shot1.0084.npy
ColorImage/school_shot1.0085.jpeg,DepthMap/school_shot1.0085.npy
ColorImage/school_shot1.0086.jpeg,DepthMap/school_shot1.0086.npy
ColorImage/school_shot1.0087.jpeg,DepthMap/school_shot1.0087.npy
ColorImage/school_shot1.0088.jpeg,DepthMap/school_shot1.0088.npy
ColorImage/school_shot1.0089.jpeg,DepthMap/school_shot1.0089.npy
ColorImage/school_shot1.0090.jpeg,DepthMap/school_shot1.0090.npy
ColorImage/school_shot1.0091.jpeg,DepthMap/school_shot1.0091.npy
ColorImage/school_shot1.0092.jpeg,DepthMap/school_shot1.0092.npy
ColorImage/school_shot1.0093.jpeg,DepthMap/school_shot1.0093.npy
ColorImage/school_shot1.0094.jpeg,DepthMap/school_shot1.0094.npy
ColorImage/school_shot1.0095.jpeg,DepthMap/school_shot1.0095.npy
ColorImage/school_shot1.0096.jpeg,DepthMap/school_shot1.0096.npy
ColorImage/school_shot1.0097.jpeg,DepthMap/school_shot1.0097.npy
ColorImage/school_shot1.0098.jpeg,DepthMap/school_shot1.0098.npy
ColorImage/school_shot1.0099.jpeg,DepthMap/school_shot1.0099.npy
ColorImage/school_shot1.0100.jpeg,DepthMap/school_shot1.0100.npy
ColorImage/school_shot1.0101.jpeg,DepthMap/school_shot1.0101.npy
ColorImage/school_shot1.0102.jpeg,DepthMap/school_shot1.0102.npy
ColorImage/school_shot1.0103.jpeg,DepthMap/school_shot1.0103.npy
ColorImage/school_shot1.0104.jpeg,DepthMap/school_shot1.0104.npy
ColorImage/school_shot1.0105.jpeg,DepthMap/school_shot1.0105.npy
ColorImage/school_shot1.0106.jpeg,DepthMap/school_shot1.0106.npy
ColorImage/school_shot1.0107.jpeg,DepthMap/school_shot1.0107.npy
ColorImage/school_shot1.0108.jpeg,DepthMap/school_shot1.0108.npy
ColorImage/school_shot1.0109.jpeg,DepthMap/school_shot1.0109.npy
ColorImage/school_shot1.0110.jpeg,DepthMap/school_shot1.0110.npy
ColorImage/school_shot1.0111.jpeg,DepthMap/school_shot1.0111.npy
ColorImage/school_shot1.0112.jpeg,DepthMap/school_shot1.0112.npy
ColorImage/school_shot1.0113.jpeg,DepthMap/school_shot1.0113.npy
ColorImage/school_shot1.0114.jpeg,DepthMap/school_shot1.0114.npy
ColorImage/school_shot1.0115.jpeg,DepthMap/school_shot1.0115.npy
ColorImage/school_shot1.0116.jpeg,DepthMap/school_shot1.0116.npy
ColorImage/school_shot1.0117.jpeg,DepthMap/school_shot1.0117.npy
ColorImage/school_shot1.0118.jpeg,DepthMap/school_shot1.0118.npy
ColorImage/school_shot1.0119.jpeg,DepthMap/school_shot1.0119.npy
ColorImage/school_shot1.0120.jpeg,DepthMap/school_shot1.0120.npy
ColorImage/school_shot1.0121.jpeg,DepthMap/school_shot1.0121.npy
ColorImage/school_shot1.0122.jpeg,DepthMap/school_shot1.0122.npy
ColorImage/school_shot1.0123.jpeg,DepthMap/school_shot1.0123.npy
ColorImage/school_shot1.0124.jpeg,DepthMap/school_shot1.0124.npy
ColorImage/school_shot1.0125.jpeg,DepthMap/school_shot1.0125.npy
ColorImage/school_shot1.0126.jpeg,DepthMap/school_shot1.0126.npy
ColorImage/school_shot1.0127.jpeg,DepthMap/school_shot1.0127.npy
ColorImage/school_shot1.0128.jpeg,DepthMap/school_shot1.0128.npy
ColorImage/school_shot1.0129.jpeg,DepthMap/school_shot1.0129.npy
ColorImage/school_shot1.0130.jpeg,DepthMap/school_shot1.0130.npy
ColorImage/school_shot1.0131.jpeg,DepthMap/school_shot1.0131.npy
ColorImage/school_shot1.0132.jpeg,DepthMap/school_shot1.0132.npy
ColorImage/school_shot1.0133.jpeg,DepthMap/school_shot1.0133.npy
ColorImage/school_shot1.0134.jpeg,DepthMap/school_shot1.0134.npy
ColorImage/school_shot1.0135.jpeg,DepthMap/school_shot1.0135.npy
ColorImage/school_shot1.0136.jpeg,DepthMap/school_shot1.0136.npy
ColorImage/school_shot1.0137.jpeg,DepthMap/school_shot1.0137.npy
ColorImage/school_shot1.0138.jpeg,DepthMap/school_shot1.0138.npy
ColorImage/school_shot1.0139.jpeg,DepthMap/school_shot1.0139.npy
ColorImage/school_shot1.0140.jpeg,DepthMap/school_shot1.0140.npy
ColorImage/school_shot1.0141.jpeg,DepthMap/school_shot1.0141.npy
ColorImage/school_shot1.0142.jpeg,DepthMap/school_shot1.0142.npy
ColorImage/school_shot1.0143.jpeg,DepthMap/school_shot1.0143.npy
ColorImage/school_shot1.0144.jpeg,DepthMap/school_shot1.0144.npy
ColorImage/school_shot1.0145.jpeg,DepthMap/school_shot1.0145.npy
ColorImage/school_shot1.0146.jpeg,DepthMap/school_shot1.0146.npy
ColorImage/school_shot1.0147.jpeg,DepthMap/school_shot1.0147.npy
ColorImage/school_shot1.0148.jpeg,DepthMap/school_shot1.0148.npy
ColorImage/school_shot1.0149.jpeg,DepthMap/school_shot1.0149.npy
