rgb,depth
ColorImage/rres_shot1.0125.jpeg,DepthMap/rres_shot1.0125.npy
ColorImage/rres_shot1.0126.jpeg,DepthMap/rres_shot1.0126.npy
ColorImage/rres_shot1.0127.jpeg,DepthMap/rres_shot1.0127.npy
ColorImage/rres_shot1.0128.jpeg,DepthMap/rres_shot1.0128.npy
ColorImage/rres_shot1.0129.jpeg,DepthMap/rres_shot1.0129.npy
ColorImage/rres_shot1.0130.jpeg,DepthMap/rres_shot1.0130.npy
ColorImage/rres_shot1.0131.jpeg,DepthMap/rres_shot1.0131.npy
ColorImage/rres_shot1.0132.jpeg,DepthMap/rres_shot1.0132.npy
ColorImage/rres_shot1.0133.jpeg,DepthMap/rres_shot1.0133.npy
ColorImage/rres_shot1.0134.jpeg,DepthMap/rres_shot1.0134.npy
ColorImage/rres_shot1.0135.jpeg,DepthMap/rres_shot1.0135.npy
ColorImage/rres_shot1.0136.jpeg,DepthMap/rres_shot1.0136.npy
ColorImage/rres_shot1.0137.jpeg,DepthMap/rres_shot1.0137.npy
ColorImage/rres_shot1.0138.jpeg,DepthMap/rres_shot1.0138.npy
ColorImage/rres_shot1.0139.jpeg,DepthMap/rres_shot1.0139.npy
ColorImage/rres_shot1.0140.jpeg,DepthMap/rres_shot1.0140.npy
ColorImage/rres_shot1.0141.jpeg,DepthMap/rres_shot1.0141.npy
ColorImage/rres_shot1.0142.jpeg,DepthMap/rres_shot1.0142.npy
ColorImage/rres_shot1.0143.jpeg,DepthMap/rres_shot1.0143.npy
ColorImage/rres_shot1.0144.jpeg,DepthMap/rres_shot1.0144.npy
ColorImage/rres_shot1.0145.jpeg,DepthMap/rres_shot1.0145.npy
ColorImage/rres_shot1.0146.jpeg,DepthMap/rres_shot1.0146.npy
ColorImage/rres_shot1.0147.jpeg,DepthMap/rres_shot1.0147.npy
ColorImage/rres_shot1.0148.jpeg,DepthMap/rres_shot1.0148.npy
ColorImage/rres_shot1.0149.jpeg,DepthMap/rres_shot1.0149.npy
