rgb,depth
ColorImage/studio_shot1.0195.jpeg,DepthMap/studio_shot1.0195.npy
ColorImage/studio_shot1.0196.jpeg,DepthMap/studio_shot1.0196.npy
ColorImage/studio_shot1.0197.jpeg,DepthMap/studio_shot1.0197.npy
ColorImage/studio_shot1.0198.jpeg,DepthMap/studio_shot1.0198.npy
ColorImage/studio_shot1.0199.jpeg,DepthMap/studio_shot1.0199.npy
ColorImage/studio_shot1.0200.jpeg,DepthMap/studio_shot1.0200.npy
ColorImage/studio_shot1.0201.jpeg,DepthMap/studio_shot1.0201.npy
ColorImage/studio_shot1.0202.jpeg,DepthMap/studio_shot1.0202.npy
ColorImage/studio_shot1.0203.jpeg,DepthMap/studio_shot1.0203.npy
ColorImage/studio_shot1.0204.jpeg,DepthMap/studio_shot1.0204.npy
ColorImage/studio_shot1.0205.jpeg,DepthMap/studio_shot1.0205.npy
ColorImage/studio_shot1.0206.jpeg,DepthMap/studio_shot1.0206.npy
ColorImage/studio_shot1.0207.jpeg,DepthMap/studio_shot1.0207.npy
ColorImage/studio_shot1.0208.jpeg,DepthMap/studio_shot1.0208.npy
ColorImage/studio_shot1.0209.jpeg,DepthMap/studio_shot1.0209.npy
ColorImage/studio_shot1.0210.jpeg,DepthMap/studio_shot1.0210.npy
ColorImage/studio_shot1.0211.jpeg,DepthMap/studio_shot1.0211.npy
ColorImage/studio_shot1.0212.jpeg,DepthMap/studio_shot1.0212.npy
ColorImage/studio_shot1.0213.jpeg,DepthMap/studio_shot1.0213.npy
ColorImage/studio_shot1.0214.jpeg,DepthMap/studio_shot1.0214.npy
ColorImage/studio_shot1.0215.jpeg,DepthMap/studio_shot1.0215.npy
ColorImage/studio_shot1.0216.jpeg,DepthMap/studio_shot1.0216.npy
ColorImage/studio_shot1.0217.jpeg,DepthMap/studio_shot1.0217.npy
ColorImage/studio_shot1.0218.jpeg,DepthMap/studio_shot1.0218.npy
ColorImage/studio_shot1.0219.jpeg,DepthMap/studio_shot1.0219.npy
ColorImage/studio_shot1.0220.jpeg,DepthMap/studio_shot1.0220.npy
ColorImage/studio_shot1.0221.jpeg,DepthMap/studio_shot1.0221.npy
ColorImage/studio_shot1.0222.jpeg,DepthMap/studio_shot1.0222.npy
ColorImage/studio_shot1.0223.jpeg,DepthMap/studio_shot1.0223.npy
ColorImage/studio_shot1.0224.jpeg,DepthMap/studio_shot1.0224.npy
ColorImage/studio_shot1.0225.jpeg,DepthMap/studio_shot1.0225.npy
ColorImage/studio_shot1.0226.jpeg,DepthMap/studio_shot1.0226.npy
ColorImage/studio_shot1.0227.jpeg,DepthMap/studio_shot1.0227.npy
ColorImage/studio_shot1.0228.jpeg,DepthMap/studio_shot1.0228.npy
ColorImage/studio_shot1.0229.jpeg,DepthMap/studio_shot1.0229.npy
ColorImage/studio_shot1.0230.jpeg,DepthMap/studio_shot1.0230.npy
ColorImage/studio_shot1.0231.jpeg,DepthMap/studio_shot1.0231.npy
ColorImage/studio_shot1.0232.jpeg,DepthMap/studio_shot1.0232.npy
ColorImage/studio_shot1.0233.jpeg,DepthMap/studio_shot1.0233.npy
ColorImage/studio_shot1.0234.jpeg,DepthMap/studio_shot1.0234.npy
ColorImage/studio_shot1.0235.jpeg,DepthMap/studio_shot1.0235.npy
ColorImage/studio_shot1.0236.jpeg,DepthMap/studio_shot1.0236.npy
ColorImage/studio_shot1.0237.jpeg,DepthMap/studio_shot1.0237.npy
ColorImage/studio_shot1.0238.jpeg,DepthMap/studio_shot1.0238.npy
ColorImage/studio_shot1.0239.jpeg,DepthMap/studio_shot1.0239.npy
ColorImage/studio_shot1.0240.jpeg,DepthMap/studio_shot1.0240.npy
ColorImage/studio_shot1.0241.jpeg,DepthMap/studio_shot1.0241.npy
ColorImage/studio_shot1.0242.jpeg,DepthMap/studio_shot1.0242.npy
ColorImage/studio_shot1.0243.jpeg,DepthMap/studio_shot1.0243.npy
ColorImage/studio_shot1.0244.jpeg,DepthMap/studio_shot1.0244.npy
ColorImage/studio_shot1.0245.jpeg,DepthMap/studio_shot1.0245.npy
ColorImage/studio_shot1.0246.jpeg,DepthMap/studio_shot1.0246.npy
ColorImage/studio_shot1.0247.jpeg,DepthMap/studio_shot1.0247.npy
ColorImage/studio_shot1.0248.jpeg,DepthMap/studio_shot1.0248.npy
ColorImage/studio_shot1.0249.jpeg,DepthMap/studio_shot1.0249.npy
